mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,tempo,energy,centroid,mood
-87.680786,79.37558,25.071245,45.16531,11.199144,18.170176,3.5208578,6.9955754,1.2674153,2.3607879,-1.7764663,-0.012601835,-2.7059743,-0.4882839,-5.2594147,-3.8652692,-2.5075831,-4.682102,-4.984883,-4.4234257,95.703125,0.23021632432937622,2344.385703637443,Angry
-44.555233,41.6235,29.91263,51.863693,12.87563,13.724889,7.962605,9.290233,8.388368,1.899423,1.1413116,4.564992,5.5246224,1.3144536,2.3494499,-0.7992001,-4.252003,-3.5728974,-3.835539,-4.442142,129.19921875,0.28883296251296997,3084.4973664314452,Angry
-114.06302,110.11895,17.930183,37.930096,27.968828,1.4038033,15.55362,1.4255453,7.3542895,-3.3255098,8.241861,-0.18475701,0.68286717,3.3338144,-2.4720285,0.75097793,-4.8478117,-2.3932738,-3.29144,-4.609848,99.38401442307692,0.27364036440849304,1683.7287656142807,Angry
-78.71352,73.09978,21.83404,49.21601,3.1142888,18.307453,1.8565904,8.398898,1.4257845,4.2191653,-1.3232716,1.2506558,-3.0139782,1.7983278,-1.8407835,-0.99266994,-1.9069359,-2.634608,-4.791962,-4.8620996,103.359375,0.24401791393756866,2500.521404911738,Angry
-146.51694,81.558525,31.962297,22.430374,5.098355,13.628087,6.495129,8.408916,4.4383163,5.010662,1.8354234,2.8645813,4.5268016,3.8527682,1.3351526,1.2303361,0.5773533,-0.170941,-0.659073,-0.088919446,103.359375,0.1099666878581047,2595.782821610755,Angry
-144.97781,66.671524,44.280056,22.528505,6.5213594,8.85033,11.895541,5.837181,3.0436742,6.451863,3.56229,2.5228522,3.8309376,3.7200966,6.821516,5.0689015,0.47715914,1.0826526,1.956073,-0.075646035,107.666015625,0.10891584306955338,3079.1103340087907,Angry
-104.715996,64.0346,28.791668,10.54608,15.168903,13.066784,8.023293,5.2342043,6.73682,5.12485,4.4460244,4.464318,3.354734,2.422061,0.18586998,-1.5202584,-2.567993,-1.1960529,-2.1893506,-1.8801897,112.34714673913044,0.12415162473917007,3258.7937668169607,Angry
-161.4768,104.041115,-10.936409,43.69308,13.973775,14.462216,7.5062613,9.4815645,6.4391665,6.9952273,1.3608632,4.438623,-2.926756,-3.2144325,0.04458488,4.159957,-6.4395256,-4.9638324,-4.2142115,-2.2782378,107.666015625,0.13375939428806305,1735.5854903743884,Angry
-101.081245,72.40871,-2.374791,46.051167,5.5450935,24.215149,3.540355,14.531002,5.654686,13.53511,4.972193,9.905891,2.9368954,-2.9988053,-1.2425075,2.3058746,-2.8192255,1.7559552,0.8558955,-4.3526983,99.38401442307692,0.16661067306995392,2355.621296823601,Angry
-113.628265,87.07087,-0.6380835,52.25518,19.377625,19.676193,15.387045,13.71075,6.951093,9.07707,7.965796,4.4127054,-0.15473127,-0.43290395,0.22154196,-0.8372173,-2.1796699,-1.9916912,-4.4428053,-4.3010197,89.10290948275862,0.2247585654258728,1811.0907893923022,Angry
-109.83064,63.104633,-13.840905,43.019493,6.142044,23.18746,8.019648,10.65603,0.98032266,5.321308,-1.832165,-1.4251206,-1.8639747,-3.1835,-4.740081,-3.8052502,-5.5368443,-3.185932,-3.2629235,-3.928107,172.265625,0.13039982318878174,2676.5339159173477,Angry
-133.22668,93.950745,-2.2413454,50.195454,12.518455,15.036698,11.511907,10.2486,7.9517236,10.803761,1.9746124,5.198634,1.066262,2.1747072,-1.5162952,-0.44872028,-2.4607766,-3.868259,-1.7064383,-2.774622,92.28515625,0.15126341581344604,1949.3068336318568,Angry
-153.50096,92.7777,-15.882087,57.952423,8.575668,18.462399,13.276261,11.162719,7.6137323,12.974225,5.661205,7.017445,2.8843372,1.6163462,0.012030917,3.0243316,-0.23418827,-1.38703,-2.3182175,-1.3271762,184.5703125,0.18021106719970703,1717.834483382323,Angry
-127.29857,95.78884,-12.756139,37.96444,20.579319,23.185547,8.276987,9.615845,8.68504,5.52123,6.6797304,4.0264277,1.7274877,0.7245981,-0.4229881,2.2443924,-1.6068017,-1.2154621,-2.2126098,-0.7387682,184.5703125,0.15561001002788544,1811.4872110056333,Angry
-144.1154,73.38274,4.689501,24.034184,12.896577,14.024166,8.642744,6.9087343,-1.2130749,-0.84052306,1.1626185,2.5793064,-1.1129531,3.141817,-4.232443,-0.45609266,1.6542614,1.2135501,-0.4755747,-2.0354862,92.28515625,0.1909227818250656,2449.072471257414,Angry
-98.840996,71.10853,-10.045742,31.72339,5.1446595,1.8752184,-8.893279,-4.26445,-5.962237,-4.269474,-0.65870386,-1.8606147,-0.5169802,2.5744352,-1.0586432,2.2042825,-3.9438968,1.2048683,0.28331432,0.069572374,92.28515625,0.18616363406181335,2671.0740466843918,Angry
-82.424774,69.95746,10.693318,48.804077,4.6395693,13.286027,-1.7903584,5.122208,-1.0849243,-2.7959132,-2.5498505,0.21808504,-3.1269517,2.3010356,-2.7060976,-0.7829091,1.7319455,-5.139214,-5.694948,-3.7939513,86.1328125,0.235963374376297,2429.9366980056257,Angry
-140.14876,77.06105,42.029648,31.239227,12.191809,10.215244,3.7374847,8.286639,-1.5532025,-1.7558186,3.6267605,4.589859,-2.5492668,1.8537718,-2.7621264,-3.6231425,-2.6331491,-1.5240895,-2.6590376,-5.086118,95.703125,0.2067456841468811,2447.981517210075,Angry
-111.84788,89.10123,13.179902,36.344612,-3.2759247,3.877823,0.5638424,6.3377275,-2.17961,2.979102,-1.636557,-0.36629117,-3.4718986,0.7764609,-0.23096861,-3.1901183,-3.7024403,-4.0010753,-3.0203526,-2.4579573,92.28515625,0.1898607462644577,2245.1543617872862,Angry
-74.77094,58.740543,9.939784,21.570108,15.071628,4.9377294,2.282748,5.468898,3.1200333,0.60394424,2.466406,4.21144,3.4745803,3.5953388,2.7740335,1.8845736,-1.7012314,-1.1449336,-1.3548872,-4.013696,95.703125,0.2179241180419922,3053.2752032918966,Angry
-66.06443,74.91577,20.634378,39.27426,8.157337,15.135332,-0.38283694,5.572952,1.4617356,-0.63366073,-1.5710732,1.4559902,-2.414519,-2.1937199,-4.3210588,-4.420351,-5.131101,-4.2903647,-6.337594,-5.0165033,95.703125,0.2287963479757309,2545.058137328884,Angry
-59.209255,36.20804,39.83428,49.976192,10.15085,16.890434,9.769879,4.446044,2.4115605,1.7071006,2.3673708,3.909562,3.2013638,2.6227624,3.218716,1.475742,-0.69441247,-3.1585226,-2.104499,-2.3737836,129.19921875,0.2717660367488861,3299.440188118393,Angry
-81.68595,82.33596,53.54203,25.494244,15.711485,19.212008,8.4409275,6.372037,0.20460078,0.1544559,1.1984615,1.5259027,-0.725247,1.3517001,-0.3828335,-3.129231,-0.4921671,-0.73947495,-3.7766733,-2.505176,95.703125,0.2787714898586273,2501.25903379901,Angry
-78.69876,51.460278,42.21705,30.076286,20.110865,6.993341,8.018717,6.883307,-4.6201587,3.6496065,3.6401918,4.324948,2.607875,0.76624197,-9.1659775,-2.1590145,-2.6716974,-5.5222917,-1.3241626,-2.4780135,95.703125,0.2470289021730423,3186.910019337875,Angry
-118.020584,102.3068,20.772593,37.010674,24.395523,7.802754,15.927474,-1.5940946,6.763179,-0.78020054,8.579758,1.473606,-4.2227297,3.0189223,1.010989,-0.9802994,-5.466814,-1.3039749,-4.241458,-5.0074196,99.38401442307692,0.25294384360313416,1818.8189646845494,Angry
-78.25045,70.18874,45.908947,42.07599,15.097313,10.689846,-0.69202536,-0.6105204,0.37156424,-0.35092285,1.102735,-0.6717469,-0.81453276,-0.8111803,-4.241297,-6.08405,-2.9617288,-3.7095819,-4.606727,-4.9819074,92.28515625,0.30033332109451294,2566.5587161240874,Angry
-68.78752,62.373886,24.279097,53.785713,-1.9191564,12.823493,-4.35876,12.354515,-0.22019346,9.053527,-0.97755194,3.94197,1.9162539,2.2540576,-2.5221894,-3.5294874,-2.924685,-3.6497655,-3.4206944,-3.7197106,99.38401442307692,0.2083497941493988,2775.2916756205336,Angry
-94.57142,51.723648,17.519943,28.904242,2.063757,3.7271113,-1.8516201,4.36836,8.781322,2.1316025,-1.3799784,4.6916013,4.077907,0.014573017,0.21375872,-0.43703666,-4.119476,-1.1030105,-0.12764865,-2.763157,92.28515625,0.19167505204677582,3139.605595979825,Angry
-111.22915,89.94116,4.453146,14.530579,9.934056,-9.441968,2.9049582,-0.13894072,-3.0650675,3.2723684,-1.4969656,1.5704437,2.3964047,-1.1631627,0.87109846,0.6744046,-5.169126,2.7299318,2.3492882,-0.25580817,95.703125,0.2372182309627533,2328.3253525938053,Angry
-25.853546,70.946365,9.54849,17.47975,-1.6311874,-0.54743606,0.26069012,-4.6436267,-0.58592564,-3.0860727,-2.406542,0.3865389,-2.158143,-0.34495544,-2.3784094,1.9354966,1.3124205,-1.2795856,-2.0184257,-0.19688794,117.45383522727273,0.23842552304267883,2986.424482322364,Angry
-111.22915,89.94116,4.453146,14.530579,9.934056,-9.441968,2.9049582,-0.13894072,-3.0650675,3.2723684,-1.4969656,1.5704437,2.3964047,-1.1631627,0.87109846,0.6744046,-5.169126,2.7299318,2.3492882,-0.25580817,95.703125,0.2372182309627533,2328.3253525938053,Angry
-79.74996,62.27512,-5.1084466,18.229969,12.862356,-14.114573,4.9116673,1.6750953,-5.7800555,0.81444365,-3.8078806,2.0120642,3.4144382,-2.8724232,1.2645156,1.752267,-2.2722964,-1.0350907,-4.6091976,-2.822466,103.359375,0.15468616783618927,3213.1475995725405,Angry
-64.00121,50.804565,6.6021595,27.830774,6.6337037,0.29855338,2.8219566,3.2134213,0.16524182,0.61031955,0.09556543,-5.067103,2.66281,-1.637957,3.1019537,5.1521454,-0.835596,4.8471527,0.2454017,-4.849838,95.703125,0.14134684205055237,3377.342805929625,Angry
-216.06976,122.55899,0.93731654,39.356617,9.2882185,26.045794,-4.027806,18.256382,-6.51141,13.911774,-3.072288,8.876831,-4.358553,4.691729,-0.10699992,0.9101864,-1.9222299,-1.7801149,1.1610221,-4.025159,103.359375,0.08638297021389008,1469.3760072038706,Angry
-122.780525,95.06129,-29.36325,46.780045,-15.998561,27.117586,-13.113779,20.258003,-5.389465,15.459252,-6.909567,15.645838,-6.707096,8.281756,-0.7531098,9.420004,1.2628136,1.6747185,0.48605147,1.6133198,107.666015625,0.1022820696234703,2290.107317796501,Angry
-122.01623,89.59382,-25.749514,40.978493,-4.280537,27.57391,-15.565974,22.4104,-10.840677,19.818462,-8.638995,19.100218,-8.472635,9.432505,-3.4016783,0.98333335,-5.6490164,2.0140295,-4.319846,1.8859324,103.359375,0.1106356829404831,2368.0288949553296,Angry
-214.31303,100.31755,-33.45657,47.25948,-8.953328,12.991591,-17.322504,11.068474,-11.724059,8.812742,-7.8322988,6.2648187,-0.10495941,4.896774,1.1980613,3.7862833,1.4717627,3.4848027,0.6526584,4.15107,112.34714673913044,0.06588638573884964,2044.4018831699113,Angry
-114.30269,80.86408,-18.181608,50.662544,-14.933624,29.2647,-20.050333,18.588346,-17.686916,16.67295,-11.416136,16.297127,-4.473333,10.56288,-4.071208,9.144475,-2.8473768,0.637928,-1.9969021,0.5702691,112.34714673913044,0.1062111034989357,2607.901477732147,Angry
-198.97505,92.61563,-19.53599,39.540478,-0.6448094,33.591434,-6.4655647,27.51714,-2.4129982,14.994363,-2.9805148,14.907302,-3.3871675,9.281903,0.8351726,8.28487,-0.5857251,-1.6136752,1.2587285,3.0526361,99.38401442307692,0.0790502205491066,2083.393807295725,Angry
-168.3471,70.93956,-3.0408056,54.825478,-12.10462,30.515268,-1.521291,28.844463,-8.925714,18.759966,-6.6007915,14.6028805,-3.5750637,14.192752,-3.9637115,6.930111,-4.171835,5.8686385,-1.5135263,1.2838981,135.99917763157896,0.10804735869169235,2472.488643988058,Angry
-89.86678,79.76334,-25.737305,47.726387,-10.019151,31.556944,-22.19752,26.661226,-10.976784,18.823183,-15.565013,14.414716,-10.038895,8.900903,-8.932949,7.2392864,-5.013773,3.1289532,-4.7381425,-1.5847808,117.45383522727273,0.11859050393104553,2694.9757203214963,Angry
-103.13827,74.090225,-22.43464,51.60479,-7.0798135,32.670975,-14.993524,19.642502,-7.0712337,22.27215,-7.3240576,17.61178,-0.04568531,14.720984,-4.2429547,10.659666,-6.3376107,1.0340246,-1.8354768,5.550285,123.046875,0.12070812284946442,2670.154564498446,Angry
-109.50919,97.389565,-20.619621,37.366673,-3.1259978,28.611204,-14.169424,23.862112,-8.736171,19.892464,-11.298631,17.939692,-3.482387,8.219098,-8.952912,9.264581,-4.989858,1.8386624,-2.2514331,0.67537093,151.99908088235293,0.10910199582576752,2272.8344394005203,Angry
-105.56951,76.67491,-24.774305,55.19899,-8.257658,28.899265,-15.7475815,26.304575,-8.49144,20.454641,-8.151382,13.922347,-6.5663133,9.869241,-4.8636723,5.8765297,-1.9471784,3.9654107,-3.6028059,-2.288011,103.359375,0.11357302963733673,2628.9767336632103,Angry
-144.99234,84.061775,10.848204,43.601334,6.2819,36.12911,-14.662279,26.805468,-10.336029,24.696184,-8.72415,18.79265,-4.396879,9.877954,-8.135771,8.817563,-7.885718,2.8736496,-4.346152,-1.117504,112.34714673913044,0.1225644126534462,2330.8396284977375,Angry
-191.63844,41.317802,4.992499,65.465614,-4.3202295,42.641537,-12.25316,23.817207,-4.27326,16.03992,-5.085685,16.431042,-9.372979,6.6640677,-2.7305558,-0.44324708,-7.421273,4.5704145,-6.97458,2.468442,117.45383522727273,0.0672345831990242,3185.1421645019136,Angry
-169.93532,98.05762,-11.311489,38.265522,5.069619,25.395584,-11.830673,25.108503,-5.558388,19.205223,-2.9109886,18.213062,6.1053805,13.954817,-0.30130023,12.484424,0.40843403,1.6486974,1.5285935,2.8091319,151.99908088235293,0.11071186512708664,1929.5861395660595,Angry
-92.59165,77.41268,-32.75637,54.59612,-13.199196,33.65628,-12.085772,28.015388,-11.966782,18.82935,-6.6704774,13.036639,-7.0213475,7.0742083,-4.5371237,6.4979115,-2.9733756,3.7062724,-5.411391,-4.21347,112.34714673913044,0.10348284989595413,2735.79580212033,Angry
-128.15352,124.5842,-37.200493,43.892124,-12.789882,18.988998,-9.285406,19.78161,-6.8781185,13.47749,-5.979898,12.329025,-4.652768,5.8328543,-2.8728828,3.682468,-1.8806285,-0.13902049,-2.0508018,-3.2196095,107.666015625,0.1108260229229927,1752.0147471390123,Angry
-111.189964,80.63883,-0.87596005,50.6178,-13.474105,35.3258,-14.840684,21.193808,-13.577968,19.628597,-11.768656,16.968807,-9.362856,8.700684,-9.8925495,5.813981,-9.137595,0.87771124,-5.991048,-0.3092356,151.99908088235293,0.11850105226039886,2581.727525217468,Angry
-129.95169,72.02137,-23.253374,63.230637,-6.873469,34.400772,-12.189914,30.506071,-7.582158,20.604498,-6.197449,14.683234,-2.939595,9.047846,-4.740089,5.3837643,-2.414432,1.6269447,-5.98083,-0.82341677,107.666015625,0.11897746473550797,2538.2434921295203,Angry
-138.74834,100.20922,-31.457195,32.444756,-2.7770367,13.111023,-14.509458,13.948756,-15.169027,8.204797,-4.920586,3.5231583,-7.9803023,0.7993211,-2.9753177,-0.7297646,-7.7199607,-1.2179403,-6.522993,-5.395183,107.666015625,0.1537395864725113,1963.1932861624273,Angry
-251.99103,137.88876,-11.156676,8.355846,0.7175982,1.588884,-3.736992,-4.1388264,-5.5104256,-2.6428099,-3.535575,-3.1450665,-1.8456104,-0.99968755,-2.588094,-1.9635668,-1.5052292,0.21605925,-1.9949428,-3.3498683,123.046875,0.04676249250769615,1504.4850155324564,Calm
-345.7682,146.9814,-0.49109605,22.638971,5.8185916,10.342899,-0.1702682,-1.7211475,-6.119701,-0.5134584,1.0318327,1.2220972,-1.9446281,-5.553698,-4.4034724,-2.5995615,-5.1962686,-5.426081,-3.129261,-0.79394495,135.99917763157896,0.022791113704442978,1266.346201396591,Calm
-257.01797,175.31583,-44.815468,25.663235,-4.2567406,-0.22128816,-11.323123,-9.186279,-4.099932,-8.300055,-22.553421,-7.608669,-7.6533217,-11.745615,-8.175761,-7.5016975,-12.297941,-6.7714224,-3.4978843,-8.646908,151.99908088235293,0.08082735538482666,1064.8215157992543,Calm
-297.2327,193.09448,10.135854,-1.6042597,3.403755,9.997605,-7.269057,4.6904345,-5.398844,-2.8661933,-10.235335,0.3849236,-4.966055,3.242382,-4.478282,-1.8856789,-2.274639,3.8804512,0.3452829,-2.2132213,92.28515625,0.05947569012641907,813.4386379736914,Calm
-270.312,137.55493,5.6220317,42.5081,-7.959412,9.935899,-6.8239927,8.244322,-6.188955,5.469562,-5.445732,-5.178623,-6.994632,-3.2311842,-2.0175722,4.4062123,1.9930397,4.9886174,6.586949,-2.4186287,64.599609375,0.10872480273246765,1039.7104745190281,Calm
-246.32089,120.20309,-0.93416554,30.689386,0.19115342,23.146517,0.4293844,9.172055,-0.5738325,5.7225223,-3.756935,4.231671,-0.27937436,7.4462867,0.7113848,7.070837,0.8656316,0.9513314,1.7338499,-1.3477298,107.666015625,0.1074972003698349,1267.9899185341335,Calm
-234.3426,142.7224,-14.277185,51.92306,-8.200179,12.773935,-4.295218,12.082512,-13.723852,-1.5506785,-3.9817662,4.937514,-3.9372153,2.1901507,-6.6842165,-9.763288,-4.4732585,-5.533499,-1.1700695,-1.1021105,135.99917763157896,0.09855766594409943,1220.0295209430099,Calm
-291.9665,137.64107,2.670107,35.637436,-12.310618,15.607241,-6.7985826,-2.8389623,-3.790433,-3.4771762,-1.725541,10.397662,8.31119,5.228631,0.33438346,0.3818246,-1.4845998,-0.76417196,-6.3113217,-5.534649,61.5234375,0.09373166412115097,1170.156796160003,Calm
-189.91695,134.41617,-25.677439,45.7453,8.189717,21.450272,-4.58438,14.390941,-12.660092,10.280643,-7.9415693,-1.1395625,-5.047989,2.4128122,-5.010759,-2.1543717,-4.2402406,1.8404961,-0.44336608,-4.7699075,107.666015625,0.11859104782342911,1304.6853072764807,Calm
-296.6781,172.37865,16.867044,18.952925,1.3671669,14.381316,0.998654,9.520248,-7.4175553,3.5217025,-7.659343,-0.10418455,-7.962856,-3.1971016,-8.079399,-4.0539804,-0.84452397,-3.8689592,-2.8218148,-6.9223995,107.666015625,0.08535763621330261,749.3568923103393,Calm
-318.80017,162.65161,-16.452932,39.116074,31.457945,15.257577,-0.6891271,5.7950263,-8.640236,-4.003876,1.3734984,0.092581026,-3.086943,-1.5318716,-1.5808209,-4.881458,-4.259913,-1.2951262,-0.75336635,-4.4288716,112.34714673913044,0.06413749605417252,829.297629003448,Calm
-192.5174,113.18369,-6.3730583,39.593094,-9.189579,17.204056,-19.1146,12.203582,-15.475888,9.702117,-10.9617405,12.922776,-7.292179,8.494464,-4.1659617,0.975543,-7.1334233,1.1970458,-1.1769778,-1.293806,99.38401442307692,0.07116985321044922,1825.9751750083572,Calm
-253.22859,122.683266,-5.6540437,40.592518,-5.8463955,18.42774,-16.653337,14.598945,-15.162859,8.216918,-13.890627,8.28256,-7.312089,5.423102,-6.3090177,2.789326,-4.23507,0.5374837,-1.4851407,-2.5387597,112.34714673913044,0.03751090168952942,1651.0000253804194,Calm
-217.64452,112.63787,12.686546,39.541504,-9.824912,17.383015,-12.365174,20.71796,-18.302826,16.35581,-10.025548,9.036939,-6.8994865,7.310711,-4.7856507,8.571133,-2.7742178,1.2789534,-0.36045957,0.34737915,99.38401442307692,0.05548190325498581,1790.006149597724,Calm
-358.30573,137.95895,-11.000713,20.85169,1.9473583,-3.4139953,-11.5203085,-3.2774692,-11.020816,-8.386407,-7.478809,-1.0018493,-6.738015,2.3913643,-2.6258183,-0.2781389,-1.4365344,-1.6825632,0.9089209,4.4359126,129.19921875,0.03929365798830986,1171.7778494695315,Calm
-200.01402,117.22407,-12.376732,39.106846,-6.360409,16.528856,-17.306795,13.629066,-17.661602,14.0300255,-10.206364,12.1770115,-6.719636,7.73678,-8.080098,2.6364028,-6.6478405,4.868258,0.7024585,0.46183485,117.45383522727273,0.062368374317884445,1782.4772448641631,Calm
-259.8296,123.20836,-6.4112997,37.575974,-2.9846902,13.062033,-14.09377,5.306913,-11.979528,3.5143046,-9.6395445,5.340486,-7.8407803,3.2650988,-0.5539105,2.8862455,-0.02954092,2.1029866,1.1109306,2.9338825,73.828125,0.06058981642127037,1465.516121696498,Calm
-233.09598,105.91778,-2.6766143,37.433628,-8.178377,15.727415,-15.066482,8.377423,-16.380407,8.630883,-9.384077,7.0930862,-5.9991117,1.992087,-5.7264166,-0.9412963,-6.9125576,-3.7720146,-1.6410496,-2.4500198,215.33203125,0.049848224967718124,1934.517120777341,Calm
-192.12538,105.58749,-26.031012,40.159424,-6.654979,26.496704,-10.388105,18.469723,-13.995583,14.937352,-12.68688,9.585426,-5.1951475,7.8301735,-3.8694513,12.3498745,-1.1174871,-0.7776855,-2.9812977,0.35809562,103.359375,0.052224621176719666,1992.9408896772322,Calm
-267.28662,129.05225,-14.73706,41.26877,-1.0149711,22.953379,-8.132359,11.179749,-9.073575,11.318423,-5.499914,13.579102,-1.1755173,1.8777983,-2.711161,3.2768626,-1.5962927,0.26421043,-0.6178978,4.506901,184.5703125,0.05020084232091904,1352.9901253634762,Calm
-376.69403,119.16358,-2.9616616,48.508877,13.156193,21.244488,0.012301135,8.008127,-0.41269517,2.3665779,-0.03935629,0.896952,1.6664363,-0.13889231,1.3513168,-0.17528985,1.9937044,2.7235878,1.7619064,0.44885132,107.666015625,0.02712356299161911,1171.3008454419294,Calm
-174.70403,75.89945,-12.7928505,52.606617,-29.416115,22.748615,-22.366758,18.633335,-24.704725,21.168024,-13.802683,13.009406,-7.8598876,8.022094,-5.9713917,9.527811,-6.0026174,2.3379805,-3.3587654,2.5073993,123.046875,0.04796375706791878,2915.1352677290415,Calm
-298.80795,112.078224,6.48577,28.386517,-6.7646794,16.651894,-11.809684,12.746783,-8.347038,13.898631,-4.235764,2.3195715,-4.3267937,1.4079038,0.7140652,13.479482,9.4194145,6.914652,7.877784,-1.7827401,129.19921875,0.05049276724457741,1451.4983709587166,Calm
-188.10991,98.633316,-11.278644,47.21775,-20.33315,18.785868,-15.794505,13.689795,-15.45581,17.430904,1.0143802,18.283552,4.647218,9.836632,-5.4971385,2.1267316,-6.2551427,-3.4161563,-2.9926603,2.2102191,86.1328125,0.08783356100320816,1987.9269514759108,Calm
-202.60838,105.84573,-20.537838,43.89796,-14.2723465,25.29954,-15.592006,15.311661,-13.294727,12.276098,-8.764146,10.158417,-1.868105,6.1886616,0.21987686,8.036412,-3.1621914,-0.4541886,-3.5693424,0.722039,103.359375,0.05885065719485283,2034.579158061201,Calm
-237.66241,108.30336,2.039982,41.773727,-10.451949,16.930843,-8.600079,12.78567,-9.114532,15.938528,-6.518535,7.1738243,-8.2532625,-0.20715983,-8.692223,-2.2442803,-4.727633,-3.5138726,1.4635623,2.4141126,103.359375,0.06936076283454895,1698.069097537734,Calm
-414.14978,104.84414,-7.8215127,37.875397,0.21377875,23.427855,-7.2741003,5.7665963,-1.0599748,8.498607,-5.490029,0.894059,-1.4638131,7.720704,1.2548677,6.03524,5.2437243,2.4281998,7.604022,9.802248,151.99908088235293,0.03192383050918579,1367.4115371823048,Calm
-262.1244,108.98235,-6.3325505,55.18974,-10.662286,18.535446,-4.2509165,18.561224,-19.706917,17.57483,-10.982369,11.932401,-3.4279113,7.197286,-8.854767,4.9730906,-4.053073,-0.11804511,-0.819828,-0.6021668,143.5546875,0.040597181767225266,1769.401598572535,Calm
-233.75851,108.46989,-10.714609,38.69959,-10.764275,14.162392,-16.258524,10.3716345,-20.816319,10.070498,-12.024098,7.7657723,-12.021537,3.3820167,-6.3585634,3.9780886,-1.2818811,-3.8250744,-6.228565,-4.948927,99.38401442307692,0.04876968637108803,1853.5659404817295,Calm
-232.99846,93.82679,-16.198397,49.57395,-13.947246,13.494128,-11.8284,13.29052,-25.828712,17.37681,-13.317585,9.2779255,-5.4937844,1.9250959,-14.404328,2.5919952,-11.481819,-1.2296811,-5.2042394,-3.8765182,112.34714673913044,0.036303553730249405,2235.3440263233524,Calm
-318.9286,115.70397,-23.042326,52.599457,-12.819439,14.633502,-8.213702,0.30774957,-23.876354,10.8421955,-9.591384,7.4833236,-4.2422366,2.9921114,-4.399104,-1.0453871,-5.395035,-5.510678,-6.970526,-1.7180663,215.33203125,0.029602115973830223,1687.2984527938816,Calm
-237.4993,115.94339,-15.457233,47.112404,-13.510732,18.199331,-13.971238,15.334493,-17.535894,13.420797,-6.230585,8.634658,-7.2484007,4.782135,-4.3985643,4.5109816,-4.2662787,2.3292112,-9.923247,-4.325604,112.34714673913044,0.04358796402812004,1752.8065045704263,Calm
-305.4945,121.9265,2.5947757,36.92105,-8.559167,17.905397,-9.27087,10.555924,-9.937912,2.3099349,-12.6850815,0.30534202,-8.61895,2.5933344,-6.9699116,-2.9224603,-4.6507382,-3.2466338,-4.4511476,-3.9681137,129.19921875,0.040503159165382385,1522.348449286544,Calm
-261.7981,139.52618,-17.128895,49.894917,-5.868644,19.853361,1.8584793,5.7186427,-7.8311825,-0.41735038,-1.2528473,-2.1903841,4.465002,-0.31179246,0.11012419,-0.2791801,1.983753,-2.6391046,-1.1543753,-5.369062,95.703125,0.06975041329860687,1169.6513052388445,Calm
-146.41248,118.20678,-34.67274,58.787296,-14.969062,34.30445,-6.6033545,13.900938,-14.645583,9.200514,-11.337798,1.097487,-5.5033083,-0.14809217,-2.189994,-2.7196238,1.1250763,-5.595059,-2.7608356,-7.1366487,95.703125,0.1299886554479599,1759.5124735322347,Calm
-261.8773,182.53572,-16.907093,49.871548,-1.2144475,6.345548,6.002386,-8.87311,-10.31628,-3.2050645,-5.3718143,-3.5495334,-2.8916366,-7.471893,-0.5367146,1.1297972,-1.982169,-5.232583,-1.8658417,-3.5023198,71.77734375,0.09149952977895737,844.139158472617,Calm
-196.84306,152.79964,-36.91005,41.80352,-8.70902,4.415908,-11.570121,1.4324355,-14.735855,0.46832043,-10.17039,-6.9220095,-6.2524304,-3.7121272,-4.5659947,-6.4165106,-2.9002304,-4.85339,-5.8741407,-9.119883,123.046875,0.0805579125881195,1482.2909039482727,Calm
-198.46254,140.68542,-18.416391,30.510452,-6.7052684,15.720158,-0.73312247,7.2968297,-6.585082,6.07465,-5.1329575,3.4482963,-2.8441162,7.178579,-0.3125017,-2.0180283,3.1283484,0.86733526,1.515948,-0.23433036,95.703125,0.10660113394260406,1276.6962578384557,Calm
-179.59479,124.327644,-29.741776,45.383682,-10.188967,17.780802,-8.817682,12.764228,-10.756725,8.615611,-12.390897,3.3914454,-12.018151,6.511953,-9.865381,-2.809282,-5.114865,-1.1965955,-1.8772842,-5.6373334,151.99908088235293,0.09778041392564774,1554.3796467342697,Calm
-237.23965,146.82582,-24.444063,64.27367,-10.833981,3.2591314,-1.3375037,2.7255344,5.1689434,0.397741,9.61138,2.5067873,3.1193674,7.759572,-1.5198306,1.7340518,0.76727444,-2.4550922,4.009995,-2.002492,99.38401442307692,0.08226295560598373,1311.6069322444187,Calm
-179.7903,147.7629,-20.479698,58.623974,-23.80918,2.4678257,-3.195293,-9.301368,-5.7592354,-0.42645627,-8.36673,3.102465,-6.851183,-4.383366,-1.1809789,-4.269698,-0.5557314,-3.5810242,1.5018762,-0.6082082,99.38401442307692,0.1380399614572525,1317.1069234804231,Calm
-216.31119,134.98279,-35.480675,61.595497,-14.545805,11.04617,1.2093089,10.962497,-8.294633,-1.4437149,0.1224874,8.281558,-4.5786414,0.567787,-6.1023593,0.20412986,-0.59292084,-5.0357046,-1.2523046,-7.2209473,95.703125,0.07821866869926453,1617.8954526280595,Calm
