filename,mood
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\jazz\jazz.00084.wav,Calm
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\jazz\jazz.00085.wav,Calm
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\jazz\jazz.00086.wav,Calm
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\jazz\jazz.00087.wav,Calm
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\jazz\jazz.00088.wav,Calm
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\jazz\jazz.00089.wav,Calm
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\jazz\jazz.00090.wav,Calm
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\jazz\jazz.00091.wav,Calm
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\jazz\jazz.00092.wav,Calm
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\jazz\jazz.00093.wav,Calm
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\jazz\jazz.00094.wav,Calm
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\jazz\jazz.00095.wav,Calm
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\jazz\jazz.00096.wav,Calm
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\jazz\jazz.00097.wav,Calm
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\jazz\jazz.00098.wav,Calm
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\jazz\jazz.00099.wav,Calm
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00000.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00001.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00002.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00003.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00004.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00005.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00006.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00007.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00008.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00009.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00010.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00011.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00012.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00013.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00014.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00015.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00016.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00017.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00018.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00019.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00020.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00021.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00022.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00023.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00024.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00025.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00026.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00027.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00028.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00029.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00030.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00031.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00032.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00033.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00034.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00035.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00036.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00037.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00038.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00039.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00040.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00041.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00042.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00043.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00044.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00045.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00046.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00047.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00048.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00049.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00050.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00051.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00052.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00053.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00054.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00055.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00056.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00057.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00058.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00059.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00060.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00061.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00062.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00063.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00064.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00065.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00066.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00067.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00068.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00069.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00070.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00071.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00072.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00073.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00074.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00075.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00076.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00077.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00078.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00079.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00080.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00081.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00082.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00083.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00084.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00085.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00086.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00087.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00088.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00089.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00090.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00091.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00092.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00093.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00094.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00095.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00096.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00097.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00098.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\metal\metal.00099.wav,Angry
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00000.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00001.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00002.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00003.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00004.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00005.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00006.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00007.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00008.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00009.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00010.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00011.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00012.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00013.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00014.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00015.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00016.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00017.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00018.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00019.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00020.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00021.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00022.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00023.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00024.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00025.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00026.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00027.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00028.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00029.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00030.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00031.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00032.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00033.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00034.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00035.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00036.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00037.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00038.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00039.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00040.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00041.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00042.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00043.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00044.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00045.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00046.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00047.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00048.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00049.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00050.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00051.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00052.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00053.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00054.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00055.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00056.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00057.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00058.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00059.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00060.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00061.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00062.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00063.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00064.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00065.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00066.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00067.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00068.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00069.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00070.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00071.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00072.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00073.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00074.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00075.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00076.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00077.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00078.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00079.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00080.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00081.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00082.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00083.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00084.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00085.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00086.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00087.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00088.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00089.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00090.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00091.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00092.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00093.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00094.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00095.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00096.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00097.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00098.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\pop\pop.00099.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00000.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00001.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00002.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00003.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00004.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00005.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00006.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00007.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00008.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00009.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00010.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00011.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00012.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00013.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00014.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00015.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00016.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00017.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00018.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00019.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00020.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00021.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00022.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00023.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00024.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00025.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00026.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00027.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00028.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00029.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00030.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00031.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00032.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00033.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00034.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00035.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00036.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00037.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00038.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00039.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00040.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00041.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00042.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00043.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00044.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00045.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00046.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00047.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00048.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00049.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00050.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00051.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00052.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00053.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00054.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00055.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00056.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00057.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00058.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00059.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00060.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00061.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00062.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00063.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00064.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00065.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00066.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00067.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00068.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00069.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00070.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00071.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00072.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00073.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00074.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00075.wav,Happy
C:\Users\orial\OneDrive\Desktop\archive\Data\genres_original\reggae\reggae.00076.wav,Happy
